title,text,author,source,lineCount,avgChar,attribution
                    Dust                ,"
Someone spoke to me last night,
told me the truth. Just a few words,
but I recognized it.
I knew I should make myself get up,
write it down, but it was late,
and I was exhausted from working
all day in the garden, moving rocks.
Now, I remember only the flavor —
not like food, sweet or sharp.
More like a fine powder, like dust.
And I wasn’﻿t elated or frightened,
but simply rapt, aware.
That’﻿s how it is sometimes —
God comes to your window,
all bright light and black wings,
and you’﻿re just too tired to open it.
",Dorianne Laux,Poetry Foundation,18.0,27.944444444444443,
                    Tom Tigercat                ,"
Tom Tigercat is noted
for his manners and his wit.
He wouldn't think of lion,
No, he doesn't cheetah bit.
Tom never pretended
to be something that he's not.
I guess that's why we like him
and why he likes ocelot.
",J. Patrick Lewis,Poetry Foundation,10.0,20.6,
                    Said the Toad                ,"
I was really in a muddle
looking over a mud puddle
'cause I didn't have a paddle
or a twig to ride the reef.
But I said, Oh, fiddle-faddle,
this is just a little piddle
of a second fiddle puddle
so I saddled up a leaf.
I set sail on the puddle,
but I reached the muddy middle
and I rocked the leaf a little,
then I gave it all I had.
And I solved the mighty riddle
of the whole caboodle puddle
when I hopped up on the middle
of a beetle launching pad.
",J. Patrick Lewis,Poetry Foundation,18.0,24.27777777777778,
                    The Beak of the Pelican                ,"
She looks for wiggly fishes,
At least so it appears,
To stuff inside the suitcase
That's swinging from her ears.
And though she's very graceful
When flying round and round,
How does she get that faceful
Of luggage off the ground?
",J. Patrick Lewis,Poetry Foundation,10.0,22.3,
                    Still Burning                ,"
Me trying to understand say whence
say whither, say what, say me with a pencil walking,
say reading the dictionary, say learning medieval
Latin, reading Spengler, reading Whitehead,
William James I loved him, swimming breaststroke
and thinking for an hour, how did I get here?
Or thinking in line, say the 69 streetcar
or 68 or 67 Swissvale,
that would take me elsewhere, me with a textbook
reading the pre-Socratics, so badly written,
whoever the author was, me on the floor of
the lighted stacks sitting cross-legged,
walking afterwards through the park or sometimes
running across the bridges and up the hills,
sitting down in our tiny diningroom,
burning in a certain way, still burning.
",Gerald Stern,Poetry Foundation,18.0,37.61111111111112,
"                    Benny Said, Ruby Said                ","
Benny said
To Ruby Lee,
“M-A-R-R-Y M-E!”
Ruby said,
To Benny,
“Ben, wouldn't
That be F-U-N?”
Benny said,
“My Ruby Lee,
We will W-E-D
Only if you let me K-
I-S-S you
Every day!”
",J. Patrick Lewis,Poetry Foundation,15.0,11.0,
                    Vinegar                ,"
It was such a lovely day
Till I stumbled in the way
Of a van that carries vinegar to stores.
When I glared up at the man—
Operator of the van—
He said, “Vinegar, it never rains but pours!”
Now a skunk was standing by.
And I thought that I would cry
From the vinegar that sprayed and soaked my clothes,
When the driver kindly yells,
“Watch that animal. It smells!”—
And the skunk ran off, a hankie to her nose.
",J. Patrick Lewis,Poetry Foundation,14.0,28.5,
                    Snake Song                ,"
Toad gots measles
Frog gots mumps
Both gots such
Disgusting bumps.
They so ugly
It's a sin.
They be jumpin'
Out that skin.
Pay no mind
These creepy items
Close my eyes
I bite 'ems, bite 'ems.
",J. Patrick Lewis,Poetry Foundation,14.0,12.928571428571429,
"                    One Cow, Two Moos                ","
We used to have a single cow,
We called her Mrs. Rupple.
But she got struck by a lightning bolt,
And now we have a couple.
She's walking sort of funny now,
Oh pity her poor calf.
Old Mrs. Rupple gives no milk,
She gives us half-and-half.
",J. Patrick Lewis,Poetry Foundation,10.0,23.1,
                    First Girls in Little League Baseball                ,"



December 26, 1974
Title IX of the 1972 Education Act is signed, providing for equal opportunity in athletics for girls as well as boys.



The year was 1974
When Little Leaguers learned the score.
President Ford took out his pen,
And signed a law that said from then
On women too would have the chance
To wear the stripes and wear the pants.
Now what you hear, as flags unfurl,
Is ""Atta boy!"" and ""Atta girl!""
",J. Patrick Lewis,Poetry Foundation,18.0,22.166666666666668,
"                    Book 7, Epigram 9: De senectute & iuuentute. ﻿","
Age is deformed, youth unkind, We scorn their bodies, they our mind.  ﻿
",Thomas Bastard,Poetry Foundation,3.0,24.0,
                    The Sorrow of True Love ﻿                ,"
The sorrow of true love is a great sorrow
And true love parting blackens a bright morrow:
Yet almost they equal joys, since their despair
Is but hope blinded by its tears, and clear
Above the storm the heavens wait to be seen.
But greater sorrow from less love has been
That can mistake lack of despair for hope
And knows not tempest and the perfect scope
Of summer, but a frozen drizzle perpetual
Of drops that from remorse and pity fall
And cannot ever shine in the sun or thaw,
Removed eternally from the sun’s law. ﻿
",Edward Thomas,Poetry Foundation,14.0,36.42857142857143,
                    Little or Nothing                ,"
there are these trees.
and beyond these trees,
trees. and beyond that
little or nothing. little
fields and nothing but sky.
",Ken Mikolowski,Poetry Foundation,7.0,17.142857142857142,
                    Nothing                ,"
can replace
 poetry

in my life

and one day

surely

it will
",Ken Mikolowski,Poetry Foundation,12.0,4.416666666666667,
                    The Pointless Nether Plow                ,"
It is farming in an inclement sun system
like a powerless nether beast
fallen amidst random stellar debris
fruit changes form
light then quavers across distorted mural relics
the farmer then living as a clarified adder
his land forms compressed
his wheat suspended & flaring
his unstable forms
carving his soil with volcanic blue seeds
",Will Alexander,Poetry Foundation,12.0,27.25,
                    Wayfaring                ,"
I see into them
as they see out of me
& dissolve the wattage
to avoid future legends
young pharaohs on Fillmore cracking dutches
it is a lonely frontier by contrast
forgotten game skulking around
big hearts, small temper
thine absence overflows
thine presence undoes
do not attempt to circle the inferno
a tremor in the throne
is a tremor in the throne
",Micah Ballard,Poetry Foundation,15.0,22.73333333333333,
"                    Song for Baby-O, Unborn                ","
Sweetheart
when you break thru
you’ll find
a poet here
not quite what one would choose.
I won’t promise
you’ll never go hungry
or that you won’t be sad
on this gutted
breaking
globe
but I can show you
baby
enough to love
to break your heart
forever
",Diane di Prima,Poetry Foundation,18.0,13.0,
                    Air                ,"
Air as lost time

Voice of a cloud, of a ghost crowned with nimbus

Smack-thin, it lingers forty years

I thought it came from the jeweled world we’d seen

Everything stuffed, urgent, glittering alive

But it was just pleasure, blank and sure

Now what is there to sing

From speakers, the tune folds and fades in waves

Earphones drive it through your head
",Don Bogen,Poetry Foundation,19.0,18.0,
                    Give It Back                ,"
Give it back—I made it all up

That alcove where surplus glowed under dust

Unfinished, an attic space with nails poking down

Khaki of sheet metal, orange flickering in tubes

Ephemeral as the smells, which were plywood, solder, and Kents

Color words, smell words—I put them in a book

Everything there is still missing

Two lies of remembrance: it was always winter

Things could speak
",Don Bogen,Poetry Foundation,19.0,19.63157894736842,
